KeyValue,KeyId,KeyType,KeyDescription,SupportedEditions,SupportedSKU,UserRemarks,RemainingActivations,LastUpdate,LastErrorCode,RowVer
R94CX-XNHBP-3MRD4-C7M49-C7HP2,12345-02601-006-068150-00-1033-20348.0000-0062023,1,Win 8.1 RTM ProfessionalN Retail,ProfessionalN,92BD040F-0108-45DD-94E3-E0D6423DF214,,-1,NULL,0,0x0000000000011125
XQNVK-8JYDB-WJ9W3-YJ8YR-WFG99,12345-03391-000-000000-03-1033-20348.0000-0202023,6,Office16_ProPlusVL_KMS_Client,ProPlusVolume,D450596F-894D-49E0-966A-FD39ED4C4C64,,-1,NULL,0,0x000000000000EE94
DCPHK-NFMTC-H88MJ-PFHPY-QJ4BJ,12345-03782-000-000003-03-1033-20348.0000-0062023,6,Win 10 RTM EnterpriseS Volume:GVLK,EnterpriseS,2D5A5A60-3040-48BF-BEB0-FCD770C20CE0,,-1,NULL,0,0x000000000000EDFD
GT63C-RJFQ3-4GMB6-BRFB9-CB83V,12345-00168-001-000021-03-1033-20348.0000-0062023,6,Server 2008 R2 Enterprise IA64 Volume:GVLK,ServerEnterpriseIA64,8A26851C-1C7E-48D3-A687-FBCA9B9AC16B,,-1,NULL,0,0x000000000000EE17
CRFBC-92BKP-BRYF9-CFXR9-PKT8D,12345-00022-244-190515-00-1033-20348.0000-0062023,1,RTM_HomeBusiness_Retail,HomeBusinessR,7B7D1F17-FDCB-4820-9789-9BEC6E377821,,-1,NULL,0,0x0000000000010085
8NDKM-RBVFW-R8C33-HPJQQ-629GM,12345-02600-073-684997-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000000FC56
C9CNQ-7HYQ3-72KVT-RWMHH-XD6TM,12345-02600-073-689546-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000000FFCF
8Q77D-JNJDD-QJGGD-FPVJ9-3RQ2Y,12345-02600-059-337256-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000000FC91
FN999-2D229-MR8KW-K8W2Q-TCM9B,12345-02600-073-395070-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x00000000000102FF
6XNRM-R7QYD-4DW2H-J8RBH-8HTTM,12345-02600-010-696319-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000000FA46
8VHNC-F6WG7-4TC6Q-36X88-6MRXB,12345-02600-010-747105-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000000FCB0
GF8NJ-X6PWC-KJJYW-H972Y-43JKB,12345-02600-071-793240-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000010404
KN6PQ-QK42R-H4V8F-HXV6P-RVTTM,12345-02600-073-422611-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000010895
6NC3K-BKVK6-TX9R9-W3V66-4M7H6,12345-04044-757-388057-00-1033-20348.0000-0202023,1,Office19_HomeBusiness2019R_Retail,HomeBusiness2019Retail,7FE09EEF-5EED-4733-9A60-D7019DF11CAC,,-1,NULL,0,0x000000000000F9E1
KMVY4-YNYVB-3HMX4-QT2TR-9W3FM,12345-03280-008-757020-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x000000000001088A
VX2KB-NRJPT-FDBBG-WQV6M-KD7YY,12345-03280-008-762938-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x00000000000114D4
RNTBB-2D67V-6DVWH-B2V6X-4JRBY,12345-03280-008-756195-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x00000000000111D4
F9B6W-NTTGW-GR278-CX4DD-QRR8B,12345-03280-008-763025-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x000000000001026F
GWNPH-J3T96-WBVMG-8VMY7-94R8B,12345-03280-008-763531-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x00000000000104E0
2K7TN-MP3F6-7FVXC-K7QQ3-H22JB,12345-03280-008-762453-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x000000000000F5CB
QWNT8-GGMJT-DX6DW-3Y68D-Y4G4M,12345-03280-008-305014-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x00000000000110B8
N4YFM-FM3YF-G9X2Q-CHF37-T3BMY,12345-03280-007-699590-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x0000000000010AD3
FF7HN-RRJP9-TFHQ3-WBJ8P-VFR8B,12345-03280-007-402358-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x000000000001029B
H2JNK-T2Y6X-G8K2K-WVWHP-6JF8B,12345-03280-025-614046-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x0000000000010509
7NRGY-DKDCD-KHKC2-PX9H9-BKMMY,12345-03280-025-613736-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x000000000000FB2A
8CBNP-42CKD-4VXDD-RVBF8-J8F8B,12345-03280-025-607708-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x000000000000FBFB
FMPCN-YHGYB-KHMRY-2Q9BM-KD7YY,12345-03280-000-161625-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x00000000000102F0
24KCK-3N4BW-BWFGV-6GHQ3-XHJWB,12345-03280-000-161626-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x000000000000F526
DVNQX-6RHBV-YJV7B-3PD78-HMHYY,12345-03280-000-161624-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x00000000000101FA
MD39T-NWM42-GBMCT-MK27X-DYHYY,12345-03280-025-625676-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x000000000001097B
HCN7D-KFFTB-XKVBY-G37PR-QGPJB,12345-03280-025-643181-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x0000000000010562
3B9KD-KN9W6-7JDPW-TXJ9Q-9D7YY,12345-03280-025-634855-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x000000000000F6E7
9NJGW-PF724-QB466-2H9RD-JTYMY,12345-03280-000-158896-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x000000000000FDAF
YTKYN-TTKFW-VFK4D-G6G2D-2WF8B,12345-03280-000-165831-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x000000000001189F
QN97M-H6J6G-JJX73-BFYCF-8B48B,12345-03280-025-643108-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x0000000000011045
TG6N6-X63KG-8W4VY-284XG-3V64M,12345-03280-025-638484-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x00000000000112FF
TN8G8-RW6TH-TKVV3-R8RPR-KBT4M,12345-03280-025-643152-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x0000000000011348
6TNWR-X2PQ6-4KK6G-GQHMT-XQBMY,12345-03280-025-638432-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x000000000000FA26
F7TKD-KCN2X-CKBK9-3J4M8-78RBY,12345-03280-025-640546-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x0000000000010260
RNV2B-CQ4GM-T2H6G-HWXDP-VFR8B,12345-03280-000-177759-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x00000000000111D8
6X3FN-JJW4V-HC2QB-CH8W9-3RR8B,12345-03280-000-177760-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x000000000000FA3F
W6BGK-N4TT8-FMQD7-H6FRT-8TXGM,12345-02600-075-018297-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000011512
KTFWQ-W6NG6-83GHT-HG6QG-FVTTM,12345-02600-075-009206-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x00000000000108DC
CH8F3-9N4Y3-9J9M8-7TKGF-KBRXB,12345-02600-074-914508-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000010018
KQG3T-Q9NXJ-7M4PB-6YV7B-XBRXB,12345-02600-075-025430-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x00000000000108CC
9BKNG-YT42H-MF7CJ-R9R7K-2YRXB,12345-02600-075-021072-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000000FD38
WB44H-TPNP3-28DHK-9VVMW-MTB9B,12345-02600-074-663309-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000011534
HGNF9-H6YQ7-7MM8J-XFGMQ-BG8KB,12345-02600-073-389830-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000001058A
V9TB9-RNPPR-GF2KV-YY3CH-M4FXB,12345-02600-010-543467-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000011414
8N47F-7CMV4-9QPTM-YCRCT-RRFXB,12345-02600-073-404183-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000000FC4E
F3PN9-MPM99-X26CC-99WGW-29WKB,12345-02600-073-400429-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000010238
JN64K-88CFX-XY39M-T99HR-4X7PY,12345-02600-074-217043-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000010750
N4J4V-YKWR6-PTC7R-JQMHT-MKKGM,12345-02600-073-410109-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000010ABD
3FPN9-8FHX7-HFVXJ-J9XKJ-W426M,12345-02600-073-924072-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000000F71E
8NYG6-6CPMH-R6B9M-2VGVM-BBGTM,12345-02600-059-337254-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000000FC83
4MPNT-2V33C-KCP36-264F6-CGXGM,12345-02600-059-337245-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000000F8AB
VM6R8-RN8R6-2PW2B-KWJF3-2WD2Y,12345-02600-073-355413-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000001145C
VG8N8-QRC6G-Y4XDW-FQXD9-M97PY,12345-02600-073-339784-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000001143C
TYVHN-4JT24-RTB2J-YC7GK-DYGTM,12345-02600-073-356269-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x00000000000113BF
X2KNB-FRRG2-WXDPH-739DM-DM9RH,12345-01229-001-000260-03-1033-20348.0000-0202023,6,Office15_Alpha_OutlookVL_KMS_Client,Alpha_OutlookVolume,7BCE4E7A-DD80-4682-98FA-F993725803D2,,-1,NULL,0,0x000000000000EE8B
V7Y44-9T38C-R2VJK-666HK-T7DDX,12345-00096-018-000000-03-1033-20348.0000-0202023,6,RTM_Access_KMS_Client,AccessVL,8CE7E872-188C-4B98-9D90-F8F90B7AAD02,,-1,NULL,0,0x000000000000EE72
42QTK-RN8M7-J3C4G-BBGYM-88CYV,12345-01997-000-000000-03-1033-20348.0000-0202023,6,Office15_MondoVL_KMS_Client,MondoVolume,DC981C6B-FC8E-420F-AA43-F8F33E5C0923,,-1,NULL,0,0x000000000000EDB9
7KPJJ-N8TT7-CK3KR-QTV98-YPVXQ,12345-01202-001-000170-03-1033-20348.0000-0202023,6,Office15_Alpha_InfoPathVL_KMS_Client,Alpha_InfoPathVolume,7CCC8256-FBAA-49C6-B2A9-F5AFB4257CD2,,-1,NULL,0,0x000000000000EDD4
YC7DK-G2NP3-2QQC3-J6H88-GVGXT,12345-02164-000-000000-03-1033-20348.0000-0202023,6,Office15_ProPlusVL_KMS_Client,ProPlusVolume,B322DA9C-A2E2-4058-9E4E-F59A6970BD69,,-1,NULL,0,0x000000000000EE9A
VMVNK-W92RW-MTM9K-J86MB-PR26M,12345-02600-073-358797-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000011468
NPPR9-FWDCX-D2C8J-H872K-2YT43,12345-03290-000-000003-03-1033-20348.0000-0202023,6,Win 10 RTM Enterprise Volume:GVLK,Enterprise,73111121-5638-40F6-BC11-F1D7B0D64300,,-1,NULL,0,0x000000000000EE44
67KN8-4FYJW-2487Q-MQ2J7-4C4RG,12345-04556-000-000001-03-1033-20348.0000-0062023,6,Windows Server 2021 RTM ServerStandardACor Volume:GVLK,ServerStandardACor,F5E9429C-F50B-4B98-B15C-EF92EB5CFF39,,-1,NULL,0,0x000000000000EDC2
VKK3X-68KWM-X2YGT-QR4M6-4BWMV,12345-00142-236-020020-03-1033-20348.0000-0062023,6,Windows Vista Enterprise - GVLK,Enterprise,CFD8FF08-C0D7-452B-9F60-EF5C70C32094,,-1,NULL,0,0x000000000000EE76
KBKQT-2NMXY-JJWGP-M62JB-92CD4,12345-02179-000-000003-03-1033-20348.0000-0202023,6,Office15_StandardVL_KMS_Client,StandardVolume,B13AFB38-CD79-4AE5-9F7F-EED058D750CA,,-1,NULL,0,0x000000000000EE2A
CB7KF-BWN84-R7R2Y-793K2-8XDDG,12345-03764-000-000000-03-1033-20348.0000-0062023,6,Windows Server 2016 RTM ServerDatacenter Volume:GVLK,ServerDatacenter,21C56779-B449-4D20-ADFC-EECE0E1AD74B,,-1,NULL,0,0x000000000000EDF6
D6QFG-VBYP2-XQHM7-J97RH-VVRCK,12345-00058-001-000000-03-1033-20348.0000-0202023,6,RTM_SmallBusBasics_KMS_Client,SmallBusBasicsVL,EA509E87-07A1-4A45-9EDC-EBA5A39F36AF,,-1,NULL,0,0x000000000000EDFA
WPD6N-KCF7X-472W9-DFWWT-Y97PY,12345-02600-073-901756-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x00000000000115B8
WNDTR-62M3H-QKPH4-M2TKQ-KKWKB,12345-02600-073-901410-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000001159B
WNXB8-P7TBR-B4VX8-KVDH9-FRFXB,12345-02600-073-911227-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x00000000000115B6
WN8C4-RVWKK-XHKG2-HV2FK-4JP6M,12345-02600-073-896740-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000011591
WN996-HP7DK-GFXYR-4KBF8-F3JKB,12345-02600-073-904571-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000011596
BBNHT-P72G4-WPR6V-8QQ9F-K4Q2Y,12345-02600-073-356533-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000000FE7D
49MB6-MN79K-HQW2T-DGG4F-9WY9B,12345-02600-073-837885-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000000F848
G64NG-8Y2YQ-2YY3R-JMKB2-XTMCY,12345-02600-073-252256-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x00000000000103A2
2HHPN-HKV49-V9GG4-X9F3F-3C9GM,12345-02600-059-337247-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000000F5B1
WDTGX-6NKMR-2W9G4-TMPDW-4VTTM,12345-02600-059-337251-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000011551
MCHB3-JN9VG-FV3VJ-VTQXR-R3JKB,12345-02600-059-337249-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000010974
KTNKX-9Y83H-QJ789-4C7CC-4RFXB,12345-02600-059-337250-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x00000000000108DF
K8NHB-JBJMT-CPHDH-BFTM3-Y4FXB,12345-02600-072-783224-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000010812
K78NW-T7G78-KPCT2-V23CM-FGB9B,12345-02600-072-783632-00-1033-20348.0000-0062023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000010803
DN2KB-QFXY4-83KTG-W2FM6-FVTTM,12345-02600-073-382301-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000010196
CMN3P-XGQ4H-3437V-YQKFM-K74XB,12345-02600-075-418268-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000010040
FQV9N-2493F-WJG4R-D94HH-M4FXB,12345-02600-073-412298-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x0000000000010337
FCWTC-NGJGT-DHR84-B6TC4-CR26M,12345-02600-073-417615-00-1033-20348.0000-0202023,1,Win 8.1 RTM Professional Retail,Professional,8DA2DFAE-E4F5-4E6A-9272-96F8470E033E,,-1,NULL,0,0x000000000001028A
WJQNB-TYJ8F-C7MGC-RHFJM-7MHYY,12345-03280-025-640603-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x000000000001156E
8FBN8-7JM3R-6VTMB-QG8BK-H6DFM,12345-03280-025-644891-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x000000000000FC0E
HXNVG-FTX82-4H9RK-FB4DJ-33WWB,12345-03280-025-638594-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x0000000000010656
JDNPG-4RM86-MPY7F-TTDVH-3J3FM,12345-03280-025-920089-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x00000000000106EF
W47MP-MNXK2-W6JCG-99HVR-844BY,12345-03280-025-778426-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x0000000000011508
DR3RD-NFPDM-2T9XT-HH9C7-VT9RM,12345-03280-025-629732-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x00000000000101D8
VBT9Q-N2RFK-J4HD3-7HXF9-MG9RM,12345-03280-025-926894-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x0000000000011421
49N9H-PYT3B-C3GBT-QWY7T-WXCJB,12345-03280-025-930899-00-1033-20348.0000-0202023,1,Win 10 RTM Education Retail,Education,E558417A-5123-4F6F-91E7-385C1C7CA9D4,,-1,NULL,0,0x000000000000F84A
