KeyValue,KeyId,KeyType,KeyDescription,SupportedEditions,SupportedSKU,UserRemarks,RemainingActivations,LastUpdate,LastErrorCode,RowVer
BWNMJ-PX4QH-966V3-WYVGJ-K2HHB,12345-04536-000-007975-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:31.573,0,0x000000000000E45E
8XVPN-PQ8XG-JXJFF-Q82TH-X789Y,12345-04536-000-058252-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:29.667,0,0x000000000000E3B3
GYVRN-JT788-JY3FP-WFYW7-JQPXY,12345-04536-000-000809-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:34.790,0,0x000000000000E5BF
B76DK-BPNGR-MX4QM-DYBWV-XD97B,12345-04536-000-028255-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:29.923,0,0x000000000000E419
FNHGY-XYXG8-YXHX8-GHW9P-JB8DM,12345-04536-000-032810-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:32.143,0,0x000000000000E535
7WY2W-NKCBW-YJRJX-BJGQH-WMB3M,12345-04536-000-050177-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:29.403,0,0x000000000000E35C
YFJ3J-N7DTQ-B6JT6-YFXWY-FGGKY,12345-04536-000-016620-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:53.950,0,0x000000000000EB3B
379DN-GVVBJ-FPVYY-J9HTG-RRJ9Y,12345-04536-000-073355-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:25.290,0,0x000000000000E242
97NHB-KPH6H-V47FW-3MCYH-8HX7B,12345-04536-000-065575-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:29.717,0,0x000000000000E3C6
BMP3N-HBVF6-VQRQD-MR6H3-JT3VB,12345-04536-000-035970-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:30.030,0,0x000000000000E441
DDH86-N94FV-9VX2F-B9GQ3-3PHHB,12345-04536-000-094069-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:31.897,0,0x000000000000E4D7
3RV9C-NRCT9-MMKQY-J4KRC-RVX7B,12345-04536-000-038826-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:27.177,0,0x000000000000E280
6R8HN-GHRB3-W67FK-KVW2R-QGRQM,12345-04536-000-034037-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:27.570,0,0x000000000000E314
HN83K-JXY2V-2QM9X-3TQ22-W2TKY,12345-04536-000-075580-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:34.903,0,0x000000000000E5EB
DN9HV-BJJ2T-Y96BH-9J443-WQPXY,12345-04536-000-021910-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:31.950,0,0x000000000000E4EC
H9N3R-V28P3-GKX8B-3R2MT-PDPXY,12345-04536-000-000566-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:34.840,0,0x000000000000E5D2
J7CG2-7NJ6R-734MQ-K2HQ8-GVM3M,12345-04536-000-072389-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:35.053,0,0x000000000000E622
4WFPD-NDWHM-QYJH8-F6BCJ-F3PXY,12345-04536-000-022181-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:27.383,0,0x000000000000E2CA
7Y8GB-N8FPY-JGXR4-KBWP3-8MB3M,12345-04536-000-023724-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:29.413,0,0x000000000000E360
8Y9XN-M84V4-74JPK-WC8GM-B4J9Y,12345-04536-000-009738-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:29.673,0,0x000000000000E3B5
YT8M7-CN4JM-DK338-WMKY6-J2TKY,12345-04536-000-024856-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:54.037,0,0x000000000000EB5B
DH7NP-8VDPW-3CQ6P-6YVV8-RYB3M,12345-04536-000-043786-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:31.907,0,0x000000000000E4DB
HT7PQ-D4NQY-FG228-WFT8Q-9789Y,12345-04536-000-022581-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:34.973,0,0x000000000000E605
77334-N2HFJ-VP3H4-9J7XR-HQY3M,12345-04536-000-019633-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:27.633,0,0x000000000000E32B
3JJRB-2NY92-VYRH3-Y7KRW-PKFQM,12345-04536-000-041772-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:25.360,0,0x000000000000E25A
FXD9T-YNC3T-QTB86-8MD6P-7CHHB,12345-04536-000-119348-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:32.210,0,0x000000000000E54E
DYDXN-Q9879-R382M-F23DH-CYW9Y,12345-04536-000-017583-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:32.017,0,0x000000000000E507
DQQMN-JTYK9-XBQYG-YPBYC-2DPXY,12345-04536-000-007681-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:31.983,0,0x000000000000E4F9
6FKYN-2R24V-QRDJW-Q87WC-PG3VB,12345-04536-000-021808-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:27.480,0,0x000000000000E2F0
CPNPD-XDP84-HX6QF-MHQD2-CKFQM,12345-04536-000-124698-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:31.753,0,0x000000000000E49E
BNFFP-YKMKJ-89R62-C4F24-9W6KY,12345-04536-000-033956-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:30.047,0,0x000000000000E447
9NP8Y-8H8Y3-FDXDF-KVTCJ-4VX7B,12345-04536-000-026434-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:29.837,0,0x000000000000E3F6
C794M-WMNYH-M6FVC-CT4HC-8XFQM,12345-04536-000-030336-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:31.640,0,0x000000000000E476
3P6YV-HNMW6-GMJ2H-WF2VV-X789Y,12345-04536-000-049999-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:27.127,0,0x000000000000E270
GDRVF-NY8RH-QMG3Y-DQRHT-WXFQM,12345-04536-000-042881-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:34.617,0,0x000000000000E57C
4G4VN-FR8XH-6V438-CBFJR-X2HHB,12345-04536-000-033120-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:27.310,0,0x000000000000E2AE
789GN-XC7XW-DG6HC-WYVG7-CYW9Y,12345-04536-000-015255-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:27.637,0,0x000000000000E32D
6NXWW-PB92W-7F226-849HB-HVCXY,12345-04536-000-060603-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:27.563,0,0x000000000000E311
B7KB3-QJN6X-XD6DJ-Q3PF9-66RQM,12345-04536-000-030910-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:29.930,0,0x000000000000E41B
G3BNQ-GHDCV-88XFV-VFCF8-J8JDM,12345-04536-000-006546-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:34.507,0,0x000000000000E555
JD9NG-3XKKT-HD8F6-MTVYY-6VM3M,12345-04536-000-040642-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:35.090,0,0x000000000000E62F
9VG63-7NH79-J46YQ-DW3TV-GCTKY,12345-04536-000-062555-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:29.880,0,0x000000000000E408
CX7BN-FDH87-4RR9D-3CPDQ-WQPXY,12345-04536-000-006291-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:31.797,0,0x000000000000E4B0
F4HFR-GNY24-XDK6C-T372K-RM8DM,12345-04536-000-048705-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:32.030,0,0x000000000000E50C
C9RNV-8F2RD-P9TBC-K834V-MBK7B,12345-04536-000-015704-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:31.663,0,0x000000000000E47E
8VNDB-DTTJW-3BTHF-JCHXW-JFJ9Y,12345-04536-000-094104-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:29.637,0,0x000000000000E3AD
BK9NH-Q77YY-CRR9X-X2T68-33Y3M,12345-04536-000-063874-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:30.017,0,0x000000000000E43C
YVQDK-ND9BX-BG3F3-DDPCY-88JDM,12345-04536-000-023069-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:54.047,0,0x000000000000EB5F
BBYFM-N4HDP-HK46J-WHB36-2397B,12345-04536-000-040126-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:29.957,0,0x000000000000E426
G8XTM-ND9D9-HC347-V4RX9-2YW9Y,12345-04536-000-036356-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:34.560,0,0x000000000000E568
7DPWN-MG4H3-84R7X-8MGQK-CDPXY,12345-04536-000-022828-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:27.653,0,0x000000000000E333
7BP3N-F926D-RKM8P-WTR4B-QJ6KY,12345-04536-000-015164-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:27.643,0,0x000000000000E330
9C6QN-782G4-9C94K-DGDY6-VCHHB,12345-04536-000-071020-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:29.747,0,0x000000000000E3D3
J297T-FYNQ9-39BWF-BRG8X-2YW9Y,12345-04536-000-073513-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:35.013,0,0x000000000000E613
84HP2-NHV6G-YGKM8-3QPKB-KD97B,12345-04536-000-046692-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:29.433,0,0x000000000000E367
2XJKG-MYNKQ-7HFGV-63HY4-3DDVB,12345-04536-000-059528-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:25.237,0,0x000000000000E22E
HNYRC-TX3QX-PBCG8-FT22C-VFWDM,12345-04536-000-021468-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:34.937,0,0x000000000000E5F7
CRRNY-4M3WW-3B62M-PG4DD-9D97B,12345-04536-000-011237-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:31.773,0,0x000000000000E4A7
3BJNJ-9VHGK-KBG3F-3DFWH-CYW9Y,12345-04536-000-006272-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:25.317,0,0x000000000000E24C
33GQW-NK9HM-D3MMD-V86YC-2DPXY,12345-04536-000-043529-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:25.263,0,0x000000000000E237
HQ7D8-RGN38-H6K3R-GVTKC-DDDVB,12345-04536-000-014044-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:34.947,0,0x000000000000E5FB
BQNB7-VKCXD-WV64H-YTH43-63DVB,12345-04536-000-002116-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:31.550,0,0x000000000000E456
9R8VD-NFJXF-PJ6T6-M2DHG-V6GKY,12345-04536-000-015598-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:29.860,0,0x000000000000E401
DMPNT-PRRVX-TKWC4-278MH-PWJDM,12345-04536-000-013967-00-1033-20348.0000-3472022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:31.940,0,0x000000000000E4E8
YBNR2-B2JMV-KBTPW-VRCM7-94WDM,12345-04536-000-053663-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:53.930,0,0x000000000000EB34
2M86H-6NRMM-B3JPX-KT36J-2G3VB,12345-04536-000-102716-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:25.170,0,0x000000000000E215
YJN6P-QM6FV-9KJ4G-2F89G-724QM,12345-04536-000-036889-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:53.973,0,0x000000000000EB44
7YKBD-FN8QC-MD6QF-CK68V-7QY3M,12345-04536-000-047547-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:29.417,0,0x000000000000E361
BVJHF-YMNTR-PP7CD-T7KQD-49FQM,12345-04536-000-072734-00-1033-20348.0000-3452022,1,Windows Server 2021 RTM ServerStandard Retail,ServerStandard,1ea11e95-b7b5-49f8-b3b8-164805630e84,,-1,2022-12-13 08:02:31.557,0,0x000000000000E458
